dt,x,y,position,velocity,acceleration,jerk,heading
0.010000,0.323806,285.498690,0.345698,1.462450,3.617792,-3.084238,6.275093
0.010000,0.338797,285.498566,0.360689,1.499074,3.662346,4.455437,6.274719
0.010000,0.354158,285.498433,0.376050,1.536142,3.706858,4.451239,6.274335
0.010000,0.369895,285.498290,0.391789,1.573854,3.771201,6.434247,6.273942
0.010000,0.386021,285.498138,0.407914,1.612590,3.873598,10.239732,6.273539
0.010000,0.402530,285.497975,0.424425,1.651015,3.842455,-3.114326,6.273127
0.010000,0.419428,285.497802,0.441323,1.689883,3.886820,4.436558,6.272705
0.010000,0.436719,285.497617,0.458615,1.729194,3.931142,4.432118,6.272273
0.010000,0.454416,285.497420,0.476314,1.769827,4.063292,13.214987,6.271831
0.010000,0.472517,285.497210,0.494416,1.810234,4.040699,-2.259277,6.271379
0.010000,0.491025,285.496987,0.512925,1.850897,4.066267,2.556836,6.270917
0.010000,0.509943,285.496751,0.531845,1.892001,4.110433,4.416574,6.270445
0.010000,0.529287,285.496500,0.551190,1.934522,4.252054,14.162079,6.269962
0.010000,0.549052,285.496233,0.570957,1.976714,4.219235,-3.281830,6.269469
0.010000,0.569242,285.495951,0.591149,2.019166,4.245173,2.593722,6.268965
0.010000,0.589863,285.495653,0.611772,2.062282,4.311567,6.639474,6.268450
0.010000,0.610927,285.495337,0.632838,2.106639,4.435752,12.418486,6.267925
0.010000,0.632428,285.495003,0.654343,2.150435,4.379630,-5.612213,6.267388
0.010000,0.654372,285.494650,0.676289,2.194671,4.423521,4.389094,6.266841
0.010000,0.676773,285.494278,0.698693,2.240382,4.571111,14.758971,6.266282
0.010000,0.699628,285.493885,0.721551,2.285803,4.542085,-2.902617,6.265712
0.010000,0.722938,285.493471,0.744865,2.331378,4.557578,1.549363,6.265131
0.010000,0.746716,285.493034,0.768647,2.378240,4.686208,12.863012,6.264538
0.010000,0.770964,285.492575,0.792900,2.425260,4.701967,1.575920,6.263933
0.010000,0.795681,285.492091,0.817622,2.472174,4.691352,-1.061516,6.263317
0.010000,0.820881,285.491583,0.842826,2.520434,4.826033,13.468090,6.262688
0.010000,0.846563,285.491048,0.868514,2.568801,4.836683,1.065001,6.262048
0.010000,0.872727,285.490486,0.894684,2.617049,4.824851,-1.183247,6.261396
0.010000,0.899391,285.489896,0.921354,2.666957,4.990779,16.592819,6.260732
0.010000,0.926548,285.489277,0.948518,2.716418,4.946053,-4.472630,6.260055
0.010000,0.954202,285.488628,0.976180,2.766177,4.975886,2.983360,6.259366
0.010000,0.982370,285.487947,1.004356,2.817627,5.145023,16.913644,6.258664
0.010000,1.011042,285.487234,1.033037,2.868104,5.047724,-9.729821,6.257950
0.010000,1.040232,285.486486,1.062237,2.919939,5.183486,13.576182,6.257224
0.010000,1.069942,285.485704,1.091957,2.972048,5.210909,2.742264,6.256484
0.010000,1.100171,285.484885,1.122198,3.024042,5.199440,-1.146890,6.255731
0.010000,1.130938,285.484028,1.152976,3.077829,5.378674,17.923368,6.254966
0.010000,1.162230,285.483133,1.184281,3.130529,5.270023,-10.865025,6.254187
0.010000,1.194067,285.482197,1.216131,3.185030,5.450112,18.008832,6.253395
0.010000,1.226442,285.481219,1.248522,3.239040,5.400989,-4.912308,6.252590
0.010000,1.259367,285.480198,1.281462,3.294009,5.496856,9.586764,6.251771
0.010000,1.292844,285.479132,1.314956,3.349386,5.537709,4.085255,6.250939
0.010000,1.326875,285.478020,1.349005,3.404952,5.556565,1.885609,6.250093
0.010000,1.361471,285.476859,1.383621,3.461566,5.661406,10.484127,6.249233
0.010000,1.396629,285.475650,1.418800,3.517857,5.629180,-3.222643,6.248359
0.010000,1.432362,285.474389,1.454555,3.575579,5.772166,14.298658,6.247472
0.010000,1.468666,285.473076,1.490883,3.632726,5.714639,-5.752728,6.246570
0.010000,1.505555,285.471707,1.527797,3.691426,5.870083,15.544348,6.245654
0.010000,1.543023,285.470283,1.565292,3.749555,5.812878,-5.720503,6.244725
0.010000,1.581086,285.468800,1.603384,3.809108,5.955256,14.237814,6.243780
0.010000,1.619738,285.467258,1.642067,3.868346,5.923826,-3.142928,6.242821
0.010000,1.658992,285.465654,1.681353,3.928624,6.027794,10.396772,6.241848
0.010000,1.698848,285.463985,1.721244,3.989098,6.047414,1.961971,6.240860
0.010000,1.739310,285.462251,1.761744,4.049976,6.087814,4.040000,6.239857
0.010000,1.780389,285.460449,1.802862,4.111812,6.183565,9.575127,6.238840
0.010000,1.822079,285.458578,1.844594,4.173166,6.135438,-4.812694,6.237807
0.010000,1.864399,285.456634,1.886959,4.236488,6.332203,19.676467,6.236759
0.010000,1.907339,285.454616,1.929947,4.298792,6.230376,-10.182714,6.235697
0.010000,1.950915,285.452522,1.973572,4.362533,6.374092,14.371595,6.234619
0.010000,1.995126,285.450349,2.017836,4.426452,6.391893,1.780132,6.233526
0.010000,2.039973,285.448095,2.062740,4.490352,6.390048,-0.184467,6.232417
0.010000,2.085473,285.445757,2.108301,4.556078,6.572605,18.255663,6.231293
0.010000,2.131619,285.443334,2.154510,4.620960,6.488136,-8.446861,6.230153
0.010000,2.178419,285.440823,2.201378,4.686735,6.577492,8.935535,6.228998
0.010000,2.225884,285.438220,2.248913,4.753577,6.684242,10.675048,6.227827
0.010000,2.274009,285.435525,2.297114,4.820018,6.644074,-4.016848,6.226640
0.010000,2.322802,285.432733,2.345987,4.887358,6.734035,8.996091,6.225437
0.010000,2.372274,285.429843,2.395544,4.955633,6.827484,9.344942,6.224218
0.010000,2.422422,285.426851,2.445780,5.023635,6.800245,-2.723894,6.222983
0.010000,2.473250,285.423756,2.496702,5.092242,6.860628,6.038265,6.221733
0.010000,2.524773,285.420553,2.548325,5.162258,7.001642,14.101462,6.220465
0.010000,2.576986,285.417240,2.600643,5.231826,6.956785,-4.485783,6.219182
0.010000,2.629895,285.413815,2.653662,5.301933,7.010745,5.396092,6.217882
0.010000,2.683507,285.410273,2.707392,5.372944,7.101056,9.031079,6.216565
0.010000,2.737830,285.406612,2.761838,5.444607,7.166324,6.526778,6.215232
0.010000,2.792863,285.402830,2.817001,5.516287,7.167959,0.163451,6.213883
0.010000,2.848612,285.398922,2.872886,5.588508,7.222116,5.415731,6.212516
0.010000,2.905081,285.394885,2.929500,5.661380,7.287229,6.511310,6.211133
